,url,title,description,category,location,project_id
659,https://www.kickstarter.com/projects/bll1887/black-lung-lucy?ref=discovery_popular,BLACK LUNG LUCY,"Help us release our debut album. 100% of campaign funds go to funding the Musicians, Recording Studio, Pressing & Distribution.",Blues,"Clarksdale, MS",169135519
660,https://www.kickstarter.com/projects/bll1887/black-lung-lucy?ref=discovery_popular,BLACK LUNG LUCY,"Help us release our debut album. 100% of campaign funds go to funding the Musicians, Recording Studio, Pressing & Distribution.",Blues,"Clarksdale, MS",169135519
661,https://www.kickstarter.com/projects/jeshields/modern-mythos-and-machines?ref=discovery_popular,Modern Mythos and Machine,"A Mix-N-Match stock art project of Modern, Sci-Fi, and Lovecraft themes.",Illustration,"Round Rock, TX",398189514
662,https://www.kickstarter.com/projects/805338106/board-game-revolution?ref=discovery_popular,Board Game Revolution,Battle Command is a WW2 strategy-based board game that uniquely blends resource management with battlefield tactics.,Tabletop Games,"Dublin, Ireland",779811223
663,https://www.kickstarter.com/projects/7fortunes/7-fortunes-greek-mythology-edition-0?ref=discovery_popular,7 Fortunes (Greek Mythology Edition),"7 Fortunes is a (2 - 6 Player) ""Battle Arena Board Game,"" based upon the Rich Content and Stories of Greek Mythology.",Playing Cards,"Salt Lake City, UT",684161875
664,https://www.kickstarter.com/projects/regiohelp/introducing-safehandle-your-edc-for-a-germ-free-journey?ref=discovery_popular,"Introducing SafeHandle, your EDC for a germ-free journey",An EveryDayCarry that will keep you away from the risk of contacting areas with Corona Virus or any other germs.,Gadgets,"Munderfing, Austria",1778911217
665,https://www.kickstarter.com/projects/brookemorrisusmc/the-bourbon-bullet-whiskey-aging-bullet-made-by-veterans?ref=discovery_popular,The Bourbon Bullet - Smoother Whiskey in Days,Add top-shelf characteristics to any whiskey. The proprietary design reduces alcohol burn and adds unique and 100% natural flavors.,Product Design,"Ball Ground, GA",292083260
666,https://www.kickstarter.com/projects/acommonthirst/a-common-thirst?ref=discovery_popular,A Common Thirst,A picture book that helps kids ages 3-8 appreciate the life we share with others and the planet that is our common home.,Children's Books,"Duluth, MN",1846699775
667,https://www.kickstarter.com/projects/791879277/starry-beginnings-oracle-card-deck?ref=discovery_popular,Starry Beginnings Oracle Card Deck,Seek guidance from the stars. Beautiful galactic images and divinely channelled messages for lovers of oracle and tarot cards.,Art,"Sydney, AU",1130669296
668,https://www.kickstarter.com/projects/caliper/caliper-slide-rule-watch-mkii?ref=discovery_popular,Caliper Slide Rule Watch MKII,A wrist watch with an integrated slide rule.,Technology,"Toronto, Canada",1684965587
669,https://www.kickstarter.com/projects/businessbirdsstudios/pride-flag-filtered-face-masks?ref=discovery_popular,Pride Flag Filtered Face Masks,Double-layered adjustable masks with two filters included featuring Pride flag designs for every identity!,Accessories,"Pittsburgh, PA",1573037100
670,https://www.kickstarter.com/projects/201948799/deliverable?ref=discovery_popular,Deliverable,"Deliverable. The first app of it's kind. Uber + Shipping = Deliverable. Currently partnering with Walmart, Amazon, Letgo, Offerup, etc.",Apps,"Shelton, CT",1154296566
671,https://www.kickstarter.com/projects/pardonmytone/celestial-crystals-hard-enamel-pins?ref=discovery_popular,Celestial Crystals Hard Enamel Pins,Crystal hard enamel pin in 4 colours.,Accessories,"Birmingham, UK",966295865
672,https://www.kickstarter.com/projects/thepenanddragon/salt-and-bones-0?ref=discovery_popular,Salt & Bones,"2-player competitive board game. A captain's duel on a crumbling ship: there are no better decks, only better strategies.",Tabletop Games,"Toronto, Canada",1245690139
673,https://www.kickstarter.com/projects/mayfield2/white-meat?ref=discovery_popular,White Meat,What would you do in a crowded biker bar where everyone wants to kill you?,Comics,"Santa Cruz, CA",1570200720
674,https://www.kickstarter.com/projects/spidergame/the-orphans-of-neuville?ref=discovery_popular,The Orphans Of Neuville,"A Mysterious adventure, a thriller/horror game full of twists. PcGame, PS4, STEAM, XBOXone, itch.io, Humble Games.",Video Games,"Rome, Italy",394753060
675,https://www.kickstarter.com/projects/thefirevase/the-firevase?ref=discovery_popular,The FireVase,The 2 in 1 vase that brings security and safety first in every home.,Design,"Copenhagen, Denmark",540275544
676,https://www.kickstarter.com/projects/drewbrownphoto/street-flash-photo-zine-issue-1?ref=discovery_popular,"Street Flash Photo Zine, Issue 1",A photo zine series focused on social justice issues in New York City and beyond,Photobooks,"New York, NY",79803724
677,https://www.kickstarter.com/projects/lewisa/scions-printed-comic?ref=discovery_popular,SCIONS (the magical comic),A post-apocalyptic magical battle between mystical supernaturals & newly awakened ancient demons that threaten humanity with extinction,Comic Books,"London, UK",763163961
678,https://www.kickstarter.com/projects/lumospins/magical-travel-enamel-pins?ref=discovery_popular,Magical Travel Enamel Pins,Hard enamel pins based on transportation methods for witches and wizards,Accessories,"Godalming, UK",1295664274
679,https://www.kickstarter.com/projects/getlumielfi/lumi-intuitive-selfie-grip-to-create-viral-images-and-videos?ref=discovery_popular,LUMI: Intuitive Selfie Grip With Auto Face Tracking,LUMI ELFI gives you full quality control of your mobile IMGs & VIDs and creative features that will upgrade your feed!,Product Design,"Costa Mesa, CA",430731749
680,https://www.kickstarter.com/projects/1620369813/the-parliament-wild-collections?ref=discovery_popular,'The Parliament' - Wild Collections,The first book in a set of beautifully illustrated poems inspired by the weird & wacky collective nouns of animals.,Children's Books,"London, UK",1609498808
681,https://www.kickstarter.com/projects/indica/indica-charcoal-bamboo-leggings-to-inspire-a-generation?ref=discovery_popular,Indica: Charcoal bamboo leggings to inspire a generation,"Empowering young girls through prints that teach confidence, bravery and sisterly love",Childrenswear,"Boston, MA",1562625215
682,https://www.kickstarter.com/projects/audricwatches/audric-seaborne-500-m-rugged-tool-watch-for-enthusiasts?ref=discovery_popular,AUDRIC SeaBorne 500 M | Rugged Tool Watch For Enthusiasts.,Unique opportunity to secure a sublime SWISS MADE DIVER designed for every occasion. Offering incredible value at an affordable price.,Product Design,"Neuchatel, Switzerland",1033038940
683,https://www.kickstarter.com/projects/cooliea/cooliea-period-proof-swimwear-all-in-one?ref=discovery_popular,Cooliea: Period Proof Underwear+ Swimwear (all in one) !,"1st Period proof underwear+swimwear made out of recycle fishingnet! design to save the planet, save $€! We don't absorb, we ventilate!",Apparel,"The Hague, Netherlands",1491339393
684,https://www.kickstarter.com/projects/theartofsketchcards/the-art-of-sketch-cards-art-cards-undercover?ref=discovery_popular,The Art of Sketch Cards (art cards undercover),"Have you wondered what a sketch card is? This book will explore what they are (LOTS of art), and chat with people in the in industry.",Illustration,"Quebec, Canada",1820933635
685,https://www.kickstarter.com/projects/1693466793/kia-wordsmith-issue-2?ref=discovery_popular,Kia Wordsmith - Issue 2,"A young woman, Kia Wordsmith, frees a creature from a Wizard's tower and begins to realise that this act of kindness has consequences.",Comic Books,"High Wycombe, UK",727207141
686,https://www.kickstarter.com/projects/thecrownedrabbit/beloved-pets-enamel-pin-collection-version-3?ref=discovery_popular,Beloved Pets Enamel Pin Collection - Version 3,"Pin collection featuring pets including a variety of ferrets, pit bulls, parakeets, betta fishes and more!",Art,"New York, NY",1614281393
687,https://www.kickstarter.com/projects/planetschooling/planet-schooling-nature-based-learning?ref=discovery_popular,Planet Schooling: Nature Based Learning,Discover how to create a permaculture living laboratory in your backyard with the Planet Schooling book and support courses.,Publishing,"Mullumbimby, AU",243781468
688,https://www.kickstarter.com/projects/1913641095/slavic-buildings?ref=discovery_popular,Slavic buildings,Traditional Slavic architecture based on 3D models for 3D printing in STL and OBJ format,Product Design,"Chicago, IL",1170644392
689,https://www.kickstarter.com/projects/realms/solo88-issue-1?ref=discovery_popular,Solo88 Issue #1,An action-packed and explosive full-sized black & white comic book.,Comic Books,"Boston, MA",1919086649
690,https://www.kickstarter.com/projects/dungeonpegs/tavern-brawl?ref=discovery_popular,Tavern Brawl!,The Fantasy Game of Fisticuffs For 2 - 4 Players,Tabletop Games,"Basingstoke, UK",1246264356
691,https://www.kickstarter.com/projects/577961910/angels-on-tanks-a-turn-based-strategy-game-board-game?ref=discovery_popular,Angels on Tanks: A turn-based strategy game + Board game,Steam - Nintendo Switch - Board game,Video Games,"Palma de Mallorca, Spain",1230565106
692,https://www.kickstarter.com/projects/aknicholas/fine-art-nude-photography-limited-editions?ref=discovery_popular,"Fine Art Nude Photography, Museum-Quality Limited Editions",Limited edition archival photographs. Fine art nudes celebrating feminine beauty with an emphasis on aesthetics.,Fine Art,"Charleston, SC",1196022856
693,https://www.kickstarter.com/projects/mirliton/dragon-lords-3rd-wave?ref=discovery_popular,Dragon Lords: 3rd Wave,"Set of metal miniatures for fantasy role games ,collection and much more in 25mm scale.",Tabletop Games,"Tavarnuzze, Italy",945191265
694,https://www.kickstarter.com/projects/kaseyskye/pokemon-prints-stickers-and-pins?ref=discovery_popular,"Pokemon Prints, Stickers, and Pins","Prints, Stickers, and Pins",Digital Art,"Oshkosh, WI",1621361749
695,https://www.kickstarter.com/projects/1632538397/numbleypeg?ref=discovery_popular,Numbleypeg,"'Numbleypeg' is a short comedy film. A story of siblings, testosterone, and the dangers of playing with knives.",Comedy,"Vancouver, Canada",1444772998
696,https://www.kickstarter.com/projects/mxpublishing/through-a-glass-starkly-a-sherlock-holmes-adventure?ref=discovery_popular,Through a Glass Starkly – A Sherlock Holmes Adventure,Sherlock Holmes faces his most complex and dangerous adventure yet.,Publishing,"London, UK",1152230915
697,https://www.kickstarter.com/projects/300487271/paire-and-fils-the-paris-fashion-flair-in-an-affordable-watch?ref=discovery_popular,"Paire & Fils, the Paris fashion flair in an affordable watch","The parisian shoe creator Paire & Fils now proposes its own watch: casual but elegant, modern but inspired by classical design",Product Design,"Paris, France",1468219081
698,https://www.kickstarter.com/projects/blissdough/bliss-dough-edible-cookie-dough-in-waterloo-ontario?ref=discovery_popular,"Bliss Dough | Edible Cookie Dough in Waterloo, Ontario",Bliss Dough is ready to grow from a single commercial kitchen in Guelph to include a stylish brick and mortar retail store in Waterloo!,Restaurants,"Waterloo, Canada",1387776633
699,https://www.kickstarter.com/projects/federicoveronesi/one-life-1?ref=discovery_popular,One Life,"Large coffee-table book, telling the story of a journey of life through 160 pages of black and white and color African wildlife images",Animals,"Nairobi, Kenya",1021913716
700,https://www.kickstarter.com/projects/271738900/skywarden-the-grand-adventure-continues?ref=discovery_popular,Skywarden: The Grand Adventure Continues,"Skywarden Series is a typical chapter book style series continuing the story of Quinn, Jack, and the rest. New stories, new medium :)",Children's Books,"Atlanta, GA",2004068297
701,https://www.kickstarter.com/projects/gentlemangames/the-elegant-fount?ref=discovery_popular,The Elegant Fount: More Creativity for your DnD 5E Campaigns,"An RPG splat book using the OGL for the greatest role playing game ever made with new classes, backgrounds, items, spells, and lore.",Tabletop Games,"Minneapolis, MN",403740667
702,https://www.kickstarter.com/projects/pinmenerdy/prideful-flowers-enamel-pins?ref=discovery_popular,Prideful Flowers Enamel Pins,Pride floral pins,Art,"New York, NY",17567816
703,https://www.kickstarter.com/projects/1021201737/a-game-of-acquisitions-inspired-by-the-board-game-of-acquire?ref=discovery_popular,A Game of ACQUISITIONS-Inspired by the Board Game of ACQUIRE,A fantasy adventure designed to acquire and build a Kingdom of wealth. Become the King or Queen with the largest cache of coins.,Tabletop Games,"Longview, WA",712317194
704,https://www.kickstarter.com/projects/notthebox/gnome-elf-troll?ref=discovery_popular,Gnome Elf Troll,"A Fun and Quick Board Game with Gnomes, Elves and Trolls in the Garden of Magic",Tabletop Games,"Copenhagen, Denmark",1869090445
705,https://www.kickstarter.com/projects/honeychilds/honeychilds-sweet-creams-ice-cream-with-purpose?ref=discovery_popular,Honeychild's Sweet Creams - Ice Cream Shop with Purpose,"We are building our first brick-and-mortar—a gathering place for the community and all natural, locally-sourced frozen custards.",Spaces,"Houston, TX",838578443
706,https://www.kickstarter.com/projects/dblfeature/the-murder-hobo-coin?ref=discovery_popular,The Murder Hobo Coin,Every party has a murder hobo! We're aiming to create a coin and more for your not-so-friendly campaign murder hobo!,Tabletop Games,"Vestavia Hills, AL",844715255
707,https://www.kickstarter.com/projects/shifterpins/anime-hard-enamel-pin-collection?ref=discovery_popular,Anime Hard Enamel Pin Collection,6 Anime-Inspired Hard Enamel Pins!,Illustration,"Paignton, UK",376616065
708,https://www.kickstarter.com/projects/2137186685/pryzm-supermaterials-collection-the-second-edition?ref=discovery_popular,PRYZM Supermaterials Collection | The Second Edition,20 record breaking supermaterials in one killer collection | Uranium glass | Black pearl | Silver mokume-gane | Gold nuggets & more!,Product Design,"London, UK",975502447
709,https://www.kickstarter.com/projects/chknife-spear/ch-spear-high-end-edc-folding-knifes35vn-with-titanium?ref=discovery_popular,"CH Spear, high end EDC Folding Knife,S35vn with Titanium","CH Spear, Exotic EDC Beauty, A Pocket Knife That Stands Out from the Crowd.",Product Design,"Hong Kong, Hong Kong",1646865289
710,https://www.kickstarter.com/projects/stigmadoc/stigma-change-your-mind?ref=discovery_popular,STIGMA | Change your mind.,A docuseries about mental health,Documentary,"Chicago, IL",359165676
711,https://www.kickstarter.com/projects/angles/angles-watches-inspired-by-vintage-depth-gauges?ref=discovery_popular,Angles | Time Measurement Instrument,Wandering hour complication is a mesmerizing display clearly and accurately measuring time.,Product Design,"Hong Kong, Hong Kong",1974583463
712,https://www.kickstarter.com/projects/fenix-shade-of-fall/fenix-the-shade-of-fall-feature-film?ref=discovery_popular,FENIX: The Shade of Fall (feature film),The second chapter of the Phoenix Saga,Fantasy,"Milano, Italy",1828540537
713,https://www.kickstarter.com/projects/furrycreatures/manga-heroes-hard-enamel-pins?ref=discovery_popular,Manga heroes Hard enamel pins,A hard enamel pins collection features with Japanese famous mangas - Naruto,Illustration,"Hong Kong, Hong Kong",660939201
714,https://www.kickstarter.com/projects/edcharly/ed-contemporary-the-minimalist-card-holder-wallet?ref=discovery_popular,Ed Contemporary: The Minimalist Card Holder Wallet,"Stylish, RFID Blocking, Minimalist Card Holder Wallet. Thinner than your any regular wallet!",Product Design,"Singapore, Singapore",573306410
715,https://www.kickstarter.com/projects/ecocamp1/saving-the-planet-from-plastic-waste-one-jacket-at-a-time?ref=discovery_popular,Saving the Planet from plastic waste: One Jacket at a time,Warm and comfortable vests and jackets made from recycled plastic bottles. Guilt-free ECO APPAREL jackets that make our planet better.,Fashion,"New Castle, DE",1214373177
716,https://www.kickstarter.com/projects/catradora/spop-a-catradora-pin-project?ref=discovery_popular,SPOP: A Catradora Pin Project,A beautiful XL jumbo pin of Catradora. This enamel pin is a must have fo She-ra fans!,Accessories,"Los Angeles, CA",1179349246
717,https://www.kickstarter.com/projects/bullytuff/bullytuff-extremely-durable-pet-toy?ref=discovery_popular,BullyTuff | Extremely Durable Pet Toy,The Longest Lasting Dog Toy On The Planet!,Product Design,"Louisville, KY",832179394
718,https://www.kickstarter.com/projects/woodenbeltbuckle/wooden-belt-buckle-made-of-ebony-wood-limited-edition?ref=discovery_popular,Wooden Belt Buckle - Made of Ebony Wood - Limited Edition,Ein Gürtel aus Ebenholz und echtem Rindsleder mit versteckter Schließe. Nachhaltige Materialien treffen auf elegantes Design.,Accessories,"Kurort Oybin, Germany",2037282999
719,https://www.kickstarter.com/projects/1710832664/dragon-gyas?ref=discovery_popular,Dragon Gyas,Epic battles between the Hexgyas giant robot and the dreaded Grandragon! A unique miniature game by Susumu Kawasaki for 1-4 players.,Tabletop Games,"Tokyo, Japan",1164192155
720,https://www.kickstarter.com/projects/1710832664/dragon-gyas?ref=discovery_popular,Dragon Gyas,Epic battles between the Hexgyas giant robot and the dreaded Grandragon! A unique miniature game by Susumu Kawasaki for 1-4 players.,Tabletop Games,"Tokyo, Japan",1164192155
721,https://www.kickstarter.com/projects/happyishi/animal-crossing-lucky-cats-hard-enamel-pins?ref=discovery_popular,Animal Crossing Lucky Cats - Hard Enamel Pins,Lucky cats to bring you fortune while hunting for your dreamies!,Art,"Atlanta, GA",1095479214
722,https://www.kickstarter.com/projects/artbymichaux/hand-carved-walking-sticks?ref=discovery_popular,Hand-Carved Walking Sticks,"One-of-a-kind walking sticks crafted by lifelong artist and woodworker, Richard Michaux",Woodworking,"Pittsburgh, PA",2045124140
723,https://www.kickstarter.com/projects/rebeccahorne/pseudologia?ref=discovery_popular,Pseudologia,"A first run art photography book documenting mini performances, temporary sculptures and totally unscientific experiments.",Photobooks,"Brooklyn, NY",14395811
724,https://www.kickstarter.com/projects/loften/govtrades?ref=discovery_popular,GovTrades,Making stock trades by politicians accessible and transparent for journalists and the general public,Web,"Chapel Hill, NC",1747464563
725,https://www.kickstarter.com/projects/kenawrap/kena-wrap?ref=discovery_popular,Kena Wrap,Multi-Purpose Hair Wrap | Patent-Pending Design,Accessories,"Albuquerque, NM",2002720947
726,https://www.kickstarter.com/projects/tahirih/her-name-is-tahirih?ref=discovery_popular,Her Name Is Táhirih,The hidden story of a heroine who lifted veils of darkness to illumine humanity,Animation,"London, UK",1441113579
727,https://www.kickstarter.com/projects/reflectearth/eco-friendly-food-container?ref=discovery_popular,Eco-Friendly Food Container,"Environmentally conscious containers that are home-compostable, biodegradable, vegan, and can dissolve in water in less than 10 days!",Food,"Charlotte, NC",202297513
728,https://www.kickstarter.com/projects/comicscene/comicscene-the-history-of-comics-1930-2030?ref=discovery_popular,ComicScene The History of Comics 1930-2030,A multi part work capturing the history of comics year by year from 1930 to 2030,Comic Books,"Edinburgh, UK",153577409
729,https://www.kickstarter.com/projects/izzybbooks/a-tighty-whitie-kickstarter?ref=discovery_popular,A Tighty-Whitie Kickstarter,A Tighty-whitie Wind is a funny book about a farmer's underwear that get blown about the farm. Now each animal has their very own pair.,Children's Books,"Joplin, MO",1131176492
730,https://www.kickstarter.com/projects/clarecluer/the-pyramid-of-khufu?ref=discovery_popular,The Pyramid of Khufu,"Egyptian based duel card game, with the end game being sold in aid of Velindre Cancer Centre, UK. This campaign funds the manufacturing",Tabletop Games,"Wales, UK",755682606
731,https://www.kickstarter.com/projects/thegoodguyscornhole/the-score-flask?ref=discovery_popular,The Score Flask,"A REUSABLE, SEALED, DOUBLE WALL, INSULATED, STAINLESS STEEL, 40oz BOTTLE, WITH A UNIQUE SCOREKEEPER, PERFECT FOR CORNHOLE & HORSESHOES.",Drinks,"Virginia Beach, VA",368104217
732,https://www.kickstarter.com/projects/minimallyuseful/on-the-clock?ref=discovery_popular,On The Clock,A card game about surviving bullshit corporate culture. Blow off work. Screw over coworkers. Make bank and retire... or burnout trying,Tabletop Games,"Columbus, OH",386591460
733,https://www.kickstarter.com/projects/prettynerdyco/harry-potter-ugly-sweater-enamel-pins?ref=discovery_popular,Harry Potter Ugly Sweater Enamel Pins,"Hard enamel pins made in the design of ugly sweaters! Pins represent Hogwarts houses Gryffindor, Ravenclaw, Slytherin, and Hufflepuff.",Illustration,"Lexington, KY",377308001
734,https://www.kickstarter.com/projects/jaythefilmguy/redtblue-a-political-documentary-short?ref=discovery_popular,🔴REDt'BLUE - A Political Documentary Short🔵,"The political story of Mansfield; An ex-pit town, born off the back of the coal industry, which was finally won by the Tories in 2017.",Documentary,"Nottinghamshire, UK",409265730
735,https://www.kickstarter.com/projects/emmaweinswig/rookies-film?ref=discovery_popular,"""Rookies"" film",an original short film,Comedy,"Mill Valley, CA",819463282
736,https://www.kickstarter.com/projects/haynes/drink-diagrams-20?ref=discovery_popular,Drink Diagrams 2.0,"Flow charts featuring Beer, Wine, Whiskey, Vodka, Gin, Coffee, & Tea. Updated to suit modern design aesthetic.",Graphic Design,"Dallas, TX",999282614
737,https://www.kickstarter.com/projects/jurokumusashi/crowd-alerts-a-social-distancing-app?ref=discovery_popular,"Crowd Alerts, a Social Distancing app","A mobile app to avoid crowds like a Pro! Using CrowdAlerts, you can find out how crowded a place is BEFORE you go there.",Apps,"Palo Alto, CA",980547443
738,https://www.kickstarter.com/projects/promistyx/death-blow-cannon-tiki-mug?ref=discovery_popular,"""Death Blow"" Cannon Tiki Mug","Promistyx presents: the ""Death Blow"" Cannon Tiki Mug. A 6.25"" tall ceramic mug in collaboration with Bauer Pottery.",Product Design,"Los Angeles, CA",1893348985
739,https://www.kickstarter.com/projects/1753454729/character-chronicle-storage-with-a-story?ref=discovery_popular,Character Chronicle: Storage with a Story,An elegant book-shaped character/dice storage box for Dungeons and Dragons and other TTRPG games.,Tabletop Games,"North Hollywood, CA",641661170
740,https://www.kickstarter.com/projects/munkimunki/share-a-smile-with-munki-munki-face-masks?ref=discovery_popular,Share a Smile with Munki Munki Face Masks,Munki Munki is our PJ brand featuring a whimsical twist on novelty prints. We are creating non-medical face masks to make you smile!,Product Design,"Maple Grove, MN",1766064090
741,https://www.kickstarter.com/projects/variancemedia/a-matter-of-right-the-future-of-justice?ref=discovery_popular,A Matter of Right: The Future of Justice,"An anthology of stories about the future of ""policing.""",Anthologies,"Washington, DC",1457541530
742,https://www.kickstarter.com/projects/far/annobike?ref=discovery_popular,ANNOBIKE - The best thing to happen to eBikes since eBikes,A1 - look no further for your inspiration and energy boost. Go for a ride and return recharged...,Gadgets,"Copenhagen, Denmark",758416418
743,https://www.kickstarter.com/projects/cloutapp/the-clout-app-changes-the-way-we-trust-money-in-communities?ref=discovery_popular,The Clout App Changes The Way We Trust Money In Communities,"Clout, is a new way to build and understand trust in your communities; by loaning money or items to the people around you.",Technology,"Peoria, IL",117541469
744,https://www.kickstarter.com/projects/steveguinee/fiji-and-scruff-ever-together?ref=discovery_popular,Fiji & Scruff - Ever Together,It is not about where we are going but that we have each other.,Children's Books,"Cardiff, UK",1743495464
745,https://www.kickstarter.com/projects/eclecticscribbles/together-in-love-15-in-enamel-pins-blacklivesmatter-pride?ref=discovery_popular,Together in LOVE 1.5 in Enamel Pins #BlackLivesMatter #Pride,Together In LOVE Enamel Pins celebrating BlackLivesMatter and Pride of all kinds.,Social Practice,"Durham, NC",551923658
746,https://www.kickstarter.com/projects/rtdhk/maskuv-sterilization-for-breathing-air?ref=discovery_popular,MaskUV: Sterilization for Breathing Air,A silicone mask embedded with UVC leds to sterilize the breathing air,Technology,"Hong Kong, Hong Kong",1665490600
747,https://www.kickstarter.com/projects/m3air/mumkair-store-your-earbuds-on-your-wrist-0?ref=discovery_popular,Mumkair Store Your Earbuds on Your Wrist,TWS Earbuds & Fitness Tracker; Long Battery Life: 7 DAYS; BL 5.0; 2-IN-1,Gadgets,"Hong Kong, Hong Kong",267865509
748,https://www.kickstarter.com/projects/boxturtlereb/the-boxer-rebellion-nine-kung-fu-style-turtle-adventurers?ref=discovery_popular,"The Boxer Rebellion, Nine Kung-fu style Turtle Adventurers!",Nine Fantasy Kung-fu style Turtles in 28mm.,Tabletop Games,"Middleboro, MA",276644869
749,https://www.kickstarter.com/projects/mnkymndgames/final-nine-a-disc-golf-card-game?ref=discovery_popular,FINAL NINE: A Disc Golf Card Game,"For when you can't get to the course, for those who already play, or those who want to know more.",Tabletop Games,"Melbourne, AU",503679787
750,https://www.kickstarter.com/projects/ayogisheart/a-yogis-heart?ref=discovery_popular,A Yogi's Heart,"A Children's book on Yoga introducing mindfulness, forgiveness, and respect at an early age.",Children's Books,"Los Angeles, CA",35672713
751,https://www.kickstarter.com/projects/danapuch/new-game-boy-game-the-hand?ref=discovery_popular,New Game Boy Cartridge Game - 'Where is my body?',Creating a new videogame for Gameboy (DMG) - 'Where is my body?' - Cartridge game.,Video Games,"Barcelona, Spain",180928633
752,https://www.kickstarter.com/projects/nextwinter/ai-in-sports-with-python?ref=discovery_popular,AI in Sports with Python (video course),A video training course on AI in Sports with Python. Learn and apply Artificial Intelligence with fun examples.,Software,"San Francisco, CA",1092551886
753,https://www.kickstarter.com/projects/mcgolrick/mcgolrick?ref=discovery_popular,McGolrick,"A new studio album and... a ""film"" composed, arranged and produced by Colin Cannon",Music,"Brooklyn, NY",1339278934
754,https://www.kickstarter.com/projects/basementdwellergames/time-crackers-a-brand-new-3d-platformer?ref=discovery_popular,Time Crackers: A brand new 3D Platformer,A hyperbolically humored 3D Platformer coming to Switch,Video Games,"Medicine Hat, Canada",1651692452
755,https://www.kickstarter.com/projects/spacebase/boardgames-kickstarter-round-up-magazine-june-july-issue?ref=discovery_popular,Boardgames Kickstarter Round-up Magazine June/July Issue,Dice Decks Coins Tokens Pins Card Miniature Board Tabletop Party Puzzle Solo War Games Family Euro Merchandise Media Events and more.,Tabletop Games,"Northampton, UK",2051827639
756,https://www.kickstarter.com/projects/enochtus/steampowered-pride-lgbtq-spinner-pins?ref=discovery_popular,Steampowered Pride | LGBTQ+ Spinner Pins,LGBTQ+ Steampunk Enamel Pins that show off your Spark!,Accessories,"Chicago, IL",2025546930
757,https://www.kickstarter.com/projects/spacebase/boardgames-kickstarter-round-up-magazine-june-july-issue?ref=discovery_popular,Boardgames Kickstarter Round-up Magazine June/July Issue,Dice Decks Coins Tokens Pins Card Miniature Board Tabletop Party Puzzle Solo War Games Family Euro Merchandise Media Events and more.,Tabletop Games,"Northampton, UK",2051827639
758,https://www.kickstarter.com/projects/alohapepper/aloha-pepper?ref=discovery_popular,Aloha Pepper,"Aloha Pepper creates unique blends of spices rich in enzymes, using dried papaya seeds mixed with other Kaua'i grown ingredients.",Food,"Koloa, HI",1413280875
759,https://www.kickstarter.com/projects/travelgirlenamelpins/troublesome-trekkie-enamel-pin-set?ref=discovery_popular,Troublesome Trekkie Enamel Pin Set,Enamel pin set inspired by my love of Star Trek and all things pink and cute!,Illustration,"Dover-Foxcroft, ME",1212241147
760,https://www.kickstarter.com/projects/mathmeetsmachine/hyper?ref=discovery_popular,HYPER,The world's first CNC machined hypercube/ tesseract!,Product Design,"Pittsburgh, PA",1544613003
761,https://www.kickstarter.com/projects/jorru/rose-ita-bag?ref=discovery_popular,Rose Ita Bag,"A casual cross-body/over the shoulder Ita Bag, with a unique rose window design to display your collection of Pins, Charms and more!",Accessories,"Nakusp, Canada",1241651171
762,https://www.kickstarter.com/projects/nobonzo/off-with-their-heads-an-antifascist-coloring-book?ref=discovery_popular,Off with Their Heads: An Antifascist Coloring Book,The maiden slays the dragon and the heads of tyrants are carried off at the end of a pike! For adults and antifascists of all ages!,Comics,"Oakland, CA",1185304241
763,https://www.kickstarter.com/projects/freshcreativegames/maztec-jigsaw?ref=discovery_popular,Maztec - The Puzzle Board Game 💎,Explore a mysterious temple in a strategy challenge of gemstones collecting and matching in this tactical timed puzzle board game.,Tabletop Games,"Paris, France",1221309042
764,https://www.kickstarter.com/projects/johnny-dickens/triston-1?ref=discovery_popular,Triston #1,"In Dark Ages Britain, a young boy aspires to become a virtuous knight in a world that is anything but virtuous.",Comic Books,"Springfield, MO",216960128
765,https://www.kickstarter.com/projects/monkeys-fight-robots/monkeys-fighting-robots-the-magazine?ref=discovery_popular,Monkeys Fighting Robots: THE MAGAZINE,Vol. 1 No. 1 Summer Edition 2020,Anthologies,"St. Petersburg, FL",992953462
766,https://www.kickstarter.com/projects/cattlecall/the-american-cattleman?ref=discovery_popular,The American Cattleman,The plight of independent ranchers and drovers - pillars of American values - under siege by globalist forces.,Documentary,"Phoenix, AZ",417085843
767,https://www.kickstarter.com/projects/swmetal/metal-sculptures-from-aluminum-cans?ref=discovery_popular,Metal Sculptures from Aluminum Cans,We collect scrap metal from our community and turn them into amazing sculptures.,Sculpture,"Tucson, AZ",1588355384
768,https://www.kickstarter.com/projects/psychecorp/interstitium-new-ep-by-psyche-corporation?ref=discovery_popular,Interstitium: New EP by Psyche Corporation,"Psyche Corp. is a dystopian fairytale cyber/steampunk band combining trip-hop, world music, & electrorock.",Electronic Music,"New York, NY",1442558002
769,https://www.kickstarter.com/projects/1018782761/paint-rogue?ref=discovery_popular,Paint Rogue,Roguelike | Platformer | Shooter,Video Games,"Sydney, AU",947118202
770,https://www.kickstarter.com/projects/1704592942/ghostly-tales-by-snyder-and-ditko?ref=discovery_popular,GHOSTLY TALES by Snyder and Ditko,The Return of the Haints,Anthologies,"Bellingham, WA",1314104762
